ride_id,distance_km,duration_min,booking_time,hours,day_of_week,months,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level,available_drivers,area_demand,vehicle_types,user_rating,user_previous_rides,base_price,constrained_price
R000139,3.8,20.0,2025-03-10 07:32:46.337967,7,0,3,21.053915041857927,105.78840750720981,21.030953856644057,105.82369976397527,sunny,5,23,29,7_seater_car,4.4,66,114000.0,135000.0
R000140,5.2,21.0,2025-02-11 07:51:35.337967,7,1,2,21.02337663852371,105.81401544490389,20.99439239186747,105.79383001395672,heavy_rain,6,12,72,4_seater_car,4.4,12,104000.0,273000.0
R000141,4.1,20.0,2025-03-04 07:09:29.337967,7,1,3,21.049516913756246,105.80267010465391,20.99242477507235,105.80380617005324,rainy,7,16,55,7_seater_car,4.5,27,123000.0,200000.0
R000142,3.4,17.0,2025-03-07 06:35:51.337967,6,4,3,21.07194468360592,105.84745144707277,21.017245362672956,105.75866878089722,sunny,4,23,46,motorbike,4.4,16,34000.0,34000.0
R000143,1.9,10.0,2025-02-18 19:59:53.337967,19,1,2,21.034597535580847,105.76395660490896,21.0013090429646,105.76683026380988,sunny,7,27,48,7_seater_car,4.5,78,57000.0,64000.0
R000144,3.2,15.0,2025-02-27 04:30:56.337967,4,3,2,21.02078211977513,105.80287030304633,21.030141392849423,105.77840619308945,sunny,5,22,30,4_seater_car,4.3,13,64000.0,64000.0
R000145,4.0,21.0,2025-02-13 19:58:36.337967,19,3,2,20.999340324801906,105.80983314702424,21.0127777292414,105.75935296666921,sunny,6,22,59,motorbike,4.4,56,40000.0,51000.0
R000146,3.5,19.0,2025-02-19 19:25:35.337967,19,2,2,21.039666333007457,105.82900983777272,20.98563103151823,105.78337613498485,sunny,8,21,75,4_seater_car,3.7,10,70000.0,104000.0
R000147,3.5,18.0,2025-02-26 11:37:18.337967,11,2,2,20.99939436735969,105.81956326309823,21.06816910230145,105.76805196490284,heavy_rain,3,19,61,4_seater_car,3.6,4,70000.0,118000.0
R000148,3.0,16.0,2025-02-26 12:25:23.337967,12,2,2,21.07275672687174,105.77815873842927,20.999150137385367,105.8475328474527,sunny,4,8,39,7_seater_car,4.7,9,90000.0,116000.0
R000149,10.3,47.0,2025-03-11 02:13:49.337967,2,1,3,21.05778367320122,105.78558597793067,21.037158197366136,105.80450065100212,rainy,4,15,34,motorbike,4.3,11,103000.0,127000.0
R000150,6.4,33.0,2025-03-04 12:26:35.337967,12,1,3,20.993677993345354,105.84398883139791,21.037122875050066,105.82348664210397,sunny,3,16,58,4_seater_car,4.8,21,128000.0,141000.0
R000151,7.2,45.0,2025-02-18 18:50:20.337967,18,1,2,21.077832367177432,105.83030986276292,21.07995551356446,105.76397534183103,rainy,6,13,38,luxury_car,4.8,19,432000.0,708000.0
R000152,5.1,22.0,2025-02-25 18:14:59.337967,18,1,2,20.98992571044318,105.82068340945821,21.046430268253932,105.78178809402235,rainy,7,10,45,7_seater_car,4.4,4,153000.0,287000.0
R000153,2.3,12.0,2025-02-28 18:13:41.337967,18,4,2,21.02352595550945,105.76819654572243,21.01753092760515,105.84287737060656,sunny,7,26,38,7_seater_car,4.5,2,69000.0,86000.0
R000154,6.5,28.0,2025-02-28 08:08:28.337967,8,4,2,21.016288669883014,105.77067828841902,21.006436384588632,105.8003192797473,heavy_rain,8,15,56,7_seater_car,5.0,14,195000.0,442000.0
R000155,8.8,48.0,2025-02-23 06:53:19.337967,6,6,2,21.027521866634547,105.7595538542064,20.9909634637969,105.77388590181558,rainy,5,13,28,7_seater_car,4.5,1,264000.0,322000.0
R000156,9.5,38.0,2025-03-07 04:54:05.337967,4,4,3,21.053144480158753,105.79506937156702,20.991960961234565,105.8181405241832,heavy_rain,4,34,85,motorbike,4.6,19,95000.0,150000.0
R000157,6.1,28.0,2025-02-12 03:53:59.337967,3,2,2,20.9812910211673,105.80956370677953,21.014612565526637,105.75483681086297,sunny,4,25,37,motorbike,3.6,19,61000.0,61000.0
R000158,4.5,28.0,2025-03-02 12:24:16.337967,12,6,3,20.992312337353038,105.82484279090932,21.00466290751593,105.77727508627584,sunny,5,15,29,luxury_car,4.5,4,270000.0,270000.0
R000159,4.5,21.0,2025-03-06 08:54:42.337967,8,3,3,21.028737869478338,105.76561111520785,21.07688805851581,105.78801256872005,heavy_rain,6,14,86,4_seater_car,5.0,57,90000.0,215000.0
R000160,5.8,28.0,2025-03-07 07:32:58.337967,7,4,3,21.024600466076546,105.75727000068188,21.035764104337424,105.82979464384968,rainy,8,11,41,motorbike,4.6,17,58000.0,105000.0
R000161,2.0,11.0,2025-02-14 11:30:43.337967,11,4,2,21.02214875013909,105.7665919003473,20.98254283041362,105.78472839236255,rainy,6,12,51,4_seater_car,5.0,185,40000.0,53000.0
R000162,6.2,29.0,2025-02-20 08:13:09.337967,8,3,2,21.066109575442173,105.76009950451385,21.075601351911985,105.83739356762224,rainy,8,14,75,motorbike,4.7,0,62000.0,128000.0
R000163,3.5,14.0,2025-02-19 15:18:38.337967,15,2,2,20.98414955672612,105.758194863896,21.02450890233914,105.75800373335228,rainy,6,22,37,motorbike,4.3,28,35000.0,40000.0
R000164,13.5,59.0,2025-02-16 19:41:42.337967,19,6,2,21.075343429492325,105.75230575539216,21.07420903482863,105.81470335623725,rainy,7,25,32,4_seater_car,4.6,5,270000.0,405000.0
R000165,3.9,22.0,2025-02-18 14:59:02.337967,14,1,2,21.034568075695102,105.81540696798007,20.99276719945208,105.82499220831829,sunny,4,25,39,motorbike,5.0,14,39000.0,39000.0
R000166,4.9,28.0,2025-02-14 00:39:19.337967,0,4,2,21.00618670530147,105.8277096152909,21.062643508837446,105.79347854451345,rainy,6,26,35,luxury_car,5.0,2,294000.0,353000.0
R000167,4.8,19.0,2025-02-17 18:02:22.337967,18,0,2,21.02557157170006,105.77153423480443,21.038417338270033,105.75834988219927,rainy,7,17,92,7_seater_car,4.5,3,144000.0,290000.0
R000168,3.2,14.0,2025-03-01 09:08:25.337967,9,5,3,21.045030892113815,105.76992222387001,21.07352596237196,105.79381714228191,sunny,8,21,61,4_seater_car,3.9,7,64000.0,90000.0
R000169,5.6,25.0,2025-02-22 12:08:00.337967,12,5,2,21.015932709389823,105.77841675376254,21.044128361039633,105.79507645133677,sunny,4,21,50,motorbike,4.9,30,56000.0,55000.0
R000170,5.3,25.0,2025-02-28 12:55:39.337967,12,4,2,20.997306988565196,105.82696577641543,20.995825103090226,105.7892402871946,sunny,3,20,55,motorbike,4.8,34,53000.0,54000.0
R000171,7.5,33.0,2025-03-08 09:20:39.337967,9,5,3,21.03669960732964,105.75467370609752,21.050165701075617,105.75732778758912,heavy_rain,6,24,37,4_seater_car,4.7,3,150000.0,281000.0
R000172,6.4,31.0,2025-03-11 19:14:50.337967,19,1,3,20.983258764166287,105.79368609962359,21.026867191078207,105.78232696655981,rainy,7,21,54,4_seater_car,4.4,2,128000.0,203000.0
R000173,4.9,22.0,2025-03-09 02:21:28.337967,2,6,3,21.001015647617656,105.76794853278953,20.98360340084101,105.79699351906943,rainy,5,21,46,motorbike,3.7,58,49000.0,57000.0
R000174,3.0,14.0,2025-02-17 08:42:39.337967,8,0,2,21.078418645670048,105.83269289180197,21.04874374214123,105.78678960791538,rainy,5,14,61,4_seater_car,4.0,25,60000.0,106000.0
R000175,3.0,13.0,2025-02-10 06:29:57.337967,6,0,2,21.01904580215613,105.84075598594548,21.007579651568516,105.83754444115833,sunny,5,26,41,4_seater_car,4.2,2,60000.0,60000.0
R000176,10.3,54.0,2025-03-09 17:57:33.337967,17,6,3,20.99504658464315,105.78255632624317,21.022328853414628,105.8119080599688,heavy_rain,9,12,43,motorbike,4.8,1,103000.0,237000.0
R000177,4.7,20.0,2025-02-15 19:59:44.337967,19,5,2,21.054419474907935,105.7637849227085,21.0200078558363,105.78718044906897,sunny,7,11,30,motorbike,3.9,9,47000.0,63000.0
R000178,12.7,63.0,2025-02-22 22:48:21.337967,22,5,2,21.003055254407393,105.7616957927616,21.07162566568825,105.78411988166687,rainy,1,8,86,7_seater_car,4.6,2,381000.0,686000.0
R000179,3.0,16.0,2025-02-25 00:13:00.337967,0,1,2,21.013826102359083,105.75977895613053,21.07762549574548,105.8425698564442,sunny,2,19,55,motorbike,3.1,24,30000.0,31000.0
R000180,13.4,80.0,2025-02-14 17:20:20.337967,17,4,2,21.030715118596326,105.76539196258149,21.0663825576443,105.7902187975449,sunny,7,20,40,motorbike,5.0,4,134000.0,168000.0
R000181,2.8,14.0,2025-03-06 00:42:49.337967,0,3,3,21.046468685351183,105.80512768373285,20.9981138129094,105.76882384462972,sunny,4,13,42,motorbike,4.8,13,28000.0,31000.0
R000182,3.6,18.0,2025-02-23 17:02:53.337967,17,6,2,21.07201223489236,105.75397510863988,21.042325363931475,105.82902888674978,sunny,10,18,39,motorbike,4.2,9,36000.0,50000.0
R000183,5.6,23.0,2025-03-03 03:17:23.337967,3,0,3,21.01735976249621,105.76376118715034,21.072055101179515,105.77607280939888,rainy,6,25,80,motorbike,4.7,19,56000.0,75000.0
R000184,7.4,42.0,2025-03-06 20:11:32.337967,20,3,3,20.998052678266358,105.75631741420283,21.06938118392692,105.80394200696473,rainy,3,23,50,4_seater_car,4.1,52,148000.0,172000.0
R000185,6.3,31.0,2025-02-25 20:13:24.337967,20,1,2,21.018932303322554,105.82689080835742,21.03261590227257,105.78047115385311,sunny,5,17,39,4_seater_car,4.3,10,126000.0,130000.0
R000186,1.7,8.0,2025-03-09 18:59:28.337967,18,6,3,21.01880902827261,105.82590135594349,21.006745030742042,105.80368889556158,heavy_rain,8,22,70,motorbike,4.0,13,17000.0,37000.0
R000187,3.4,17.0,2025-02-13 20:00:00.337967,20,3,2,21.03105995963726,105.79994872918323,21.07577608232804,105.82699958871349,sunny,4,25,4,4_seater_car,5.0,40,68000.0,65000.0
R000188,2.5,12.0,2025-02-27 17:38:41.337967,17,3,2,21.00124667718106,105.78292730643396,21.01305137484774,105.8274273270364,heavy_rain,8,23,51,4_seater_car,4.8,20,50000.0,99000.0
R000189,2.2,11.0,2025-02-13 23:55:17.337967,23,3,2,21.02662171372384,105.82294531718311,20.98439595584127,105.81665571924228,heavy_rain,2,23,35,4_seater_car,4.9,1,44000.0,66000.0
R000190,4.4,20.0,2025-02-18 17:21:13.337967,17,1,2,21.011500067669303,105.7718775959949,21.046391403039266,105.76033001153924,rainy,6,10,44,7_seater_car,5.0,0,132000.0,246000.0
R000191,1.6,8.0,2025-03-09 17:14:46.337967,17,6,3,21.013906384562258,105.78009077738815,21.07682894538311,105.75989863852101,sunny,7,26,58,motorbike,4.9,53,16000.0,18000.0
R000192,7.4,31.0,2025-02-12 14:19:51.337967,14,2,2,21.001104091599732,105.83281349245458,21.02965903225635,105.84020566021503,rainy,7,21,32,motorbike,3.9,4,74000.0,89000.0
R000193,6.5,27.0,2025-02-14 04:03:10.337967,4,4,2,21.017118726690487,105.78057210039346,21.039274880278533,105.8186154726527,rainy,3,17,56,motorbike,4.2,48,65000.0,84000.0
R000194,10.1,45.0,2025-03-05 17:00:45.337967,17,2,3,21.046795303393505,105.77544799991493,21.06456826648744,105.79588842159471,sunny,7,23,37,4_seater_car,4.3,11,202000.0,252000.0
R000195,2.6,14.0,2025-02-14 07:34:54.337967,7,4,2,20.988231126641185,105.80515823012821,21.008593805197346,105.80899354910895,sunny,6,17,31,motorbike,4.2,12,26000.0,32000.0
R000196,2.8,14.0,2025-02-10 19:48:49.337967,19,0,2,20.998549280672187,105.83257494897579,20.9972697015436,105.79204132697302,rainy,8,4,41,4_seater_car,4.3,97,56000.0,123000.0
R000197,7.6,34.0,2025-02-20 03:26:22.337967,3,3,2,20.983520659203844,105.81481543227699,20.989312957802724,105.8223200597797,rainy,3,25,60,motorbike,4.0,14,76000.0,95000.0
R000198,7.9,35.0,2025-03-08 15:14:33.337967,15,5,3,21.04703858384555,105.79182412219677,21.028875740838092,105.8336943657286,sunny,3,17,59,motorbike,5.0,72,79000.0,82000.0
R000199,8.8,42.0,2025-02-11 07:02:21.337967,7,1,2,21.005606842283687,105.81374287598933,21.037361151198557,105.82250081243049,heavy_rain,6,17,47,motorbike,4.4,20,88000.0,178000.0
R000200,8.0,40.0,2025-02-25 07:29:17.337967,7,1,2,21.02038062387318,105.83813095798972,21.00359748663708,105.83044935362534,heavy_rain,8,18,53,4_seater_car,4.7,29,160000.0,321000.0
R000201,5.0,28.0,2025-02-14 23:39:03.337967,23,4,2,21.04024830932298,105.82994157632393,21.076328640727624,105.75030403143043,sunny,5,18,75,7_seater_car,4.8,1,150000.0,183000.0
R000202,3.6,22.0,2025-03-02 03:54:37.337967,3,6,3,20.98284742162253,105.75005834173741,21.011258137378697,105.78937742952543,sunny,2,20,65,7_seater_car,5.0,0,108000.0,122000.0
R000203,6.5,31.0,2025-02-19 15:18:21.337967,15,2,2,21.017384441073737,105.7549051188502,21.070271040034555,105.76287369553054,rainy,2,24,40,7_seater_car,4.8,25,195000.0,222000.0
R000204,3.6,22.0,2025-02-23 09:02:51.337967,9,6,2,21.00384388195855,105.80059295725155,21.067845599617076,105.76785057420261,sunny,7,21,24,4_seater_car,4.4,14,72000.0,90000.0
R000205,4.7,23.0,2025-02-22 03:02:49.337967,3,5,2,21.052497786113555,105.78476162481832,20.986590140056766,105.7780451545749,sunny,3,14,60,motorbike,4.6,32,47000.0,55000.0
R000206,3.7,18.0,2025-02-17 04:29:31.337967,4,0,2,21.02194948363863,105.82447233692487,20.99273295663779,105.83575720968818,heavy_rain,3,13,43,4_seater_car,4.3,3,74000.0,126000.0
R000207,5.1,27.0,2025-02-17 07:59:34.337967,7,0,2,21.012278430072705,105.76505229047106,21.017063814648544,105.84277097626683,heavy_rain,7,16,24,4_seater_car,4.6,33,102000.0,182000.0
R000208,8.3,45.0,2025-03-03 13:00:50.337967,13,0,3,21.03637288119189,105.78501500113127,21.02297274331578,105.82380029848335,sunny,4,16,52,motorbike,5.0,21,83000.0,89000.0
R000209,3.8,22.0,2025-02-21 14:45:05.337967,14,4,2,20.988893992097502,105.75337686204797,20.98541684115774,105.76790815680177,rainy,4,15,56,motorbike,3.7,5,38000.0,54000.0
R000210,3.5,15.0,2025-03-11 16:58:17.337967,16,1,3,20.99619573418064,105.82853293775578,20.990513623802343,105.82658064074914,sunny,1,15,35,motorbike,5.0,48,35000.0,34000.0
R000211,4.3,21.0,2025-02-25 19:24:15.337967,19,1,2,21.024005178793455,105.84598286486137,21.040418873553072,105.80579569681254,sunny,5,25,76,4_seater_car,4.6,69,86000.0,107000.0
R000212,2.5,14.0,2025-02-14 04:03:11.337967,4,4,2,21.044286227234675,105.7993812451692,21.037092036977672,105.82060809904056,sunny,5,22,49,motorbike,4.0,12,25000.0,26000.0
R000213,6.2,27.0,2025-02-28 21:01:34.337967,21,4,2,21.034412089884203,105.77360183222483,21.013872867398607,105.83633875526277,sunny,4,18,55,4_seater_car,4.5,12,124000.0,137000.0
R000214,4.8,19.0,2025-02-15 03:19:30.337967,3,5,2,21.044373353222866,105.77787171001933,21.037742162019935,105.81640133737446,rainy,3,20,32,7_seater_car,4.0,16,144000.0,173000.0
R000215,4.4,18.0,2025-02-24 19:35:52.337967,19,0,2,21.079832119937734,105.80066013123373,21.070133592906963,105.78397306673385,rainy,7,20,53,motorbike,4.5,25,44000.0,67000.0
R000216,5.3,25.0,2025-03-06 00:25:15.337967,0,3,3,21.065509101467182,105.80242219270386,21.044820027450598,105.77416524320793,sunny,3,16,42,motorbike,4.3,24,53000.0,53000.0
R000217,2.1,13.0,2025-03-09 17:43:51.337967,17,6,3,21.029392265962578,105.77447791016404,21.079983979925263,105.84442986060408,rainy,7,18,84,motorbike,4.7,15,21000.0,40000.0
R000218,9.0,38.0,2025-02-26 22:05:10.337967,22,2,2,21.00347194008115,105.77277324154534,21.0572871883166,105.7685684467848,sunny,4,8,41,motorbike,4.1,50,90000.0,112000.0
R000219,3.5,15.0,2025-03-05 15:19:00.337967,15,2,3,21.000184169122406,105.83551671962573,21.03941072774196,105.7779892129948,rainy,3,20,46,motorbike,4.4,3,35000.0,43000.0
R000220,3.7,17.0,2025-03-01 19:35:06.337967,19,5,3,21.020186953629675,105.76716113467285,21.039307592024457,105.76558695862238,sunny,8,21,33,4_seater_car,4.7,4,74000.0,95000.0
R000221,6.9,30.0,2025-03-02 18:44:43.337967,18,6,3,21.0119229643212,105.84690075333754,21.036806257949504,105.7847436501084,sunny,5,21,74,4_seater_car,4.4,25,138000.0,189000.0
R000222,6.1,26.0,2025-02-25 18:48:57.337967,18,1,2,21.072550770804693,105.7869902729283,21.052513757311427,105.78290712385791,sunny,4,18,44,4_seater_car,4.6,27,122000.0,151000.0
R000223,12.2,49.0,2025-03-04 08:32:11.337967,8,1,3,21.01030520269518,105.79734190000354,21.035694655579807,105.79296605844426,sunny,7,12,31,motorbike,4.9,10,122000.0,161000.0
R000224,2.8,13.0,2025-03-03 10:05:40.337967,10,0,3,21.034128114630583,105.83668729031484,21.007413487369558,105.82489221967307,sunny,2,21,59,motorbike,3.8,7,28000.0,30000.0
R000225,2.8,17.0,2025-02-13 18:04:32.337967,18,3,2,21.039109260571482,105.80918236518237,21.006224649641517,105.77699436424093,sunny,7,23,62,motorbike,5.0,0,28000.0,37000.0
R000226,2.5,13.0,2025-02-12 00:33:50.337967,0,2,2,21.073155988725976,105.75406943918924,21.034476655835718,105.81903754436127,rainy,3,24,39,4_seater_car,4.2,9,50000.0,60000.0
R000227,4.8,26.0,2025-03-10 09:20:21.337967,9,0,3,21.068090701467188,105.79161461131186,21.04168012902665,105.76857206117118,heavy_rain,9,18,33,motorbike,4.1,5,48000.0,95000.0
R000228,3.9,18.0,2025-02-14 18:43:22.337967,18,4,2,21.06642546310199,105.76518648604842,20.99207123589748,105.83148236138527,sunny,6,19,50,motorbike,4.4,35,39000.0,49000.0
R000229,3.2,14.0,2025-03-02 01:06:41.337967,1,6,3,21.01579602623203,105.82366221722852,21.07734175712178,105.7841896425871,sunny,4,18,41,motorbike,4.1,13,32000.0,33000.0
R000230,4.3,22.0,2025-02-21 09:35:49.337967,9,4,2,20.990447447947236,105.81218240698846,21.01850328881557,105.83734963480576,rainy,7,21,46,motorbike,4.4,16,43000.0,66000.0
R000231,2.7,13.0,2025-02-23 17:28:09.337967,17,6,2,21.013391810280197,105.82107450215987,21.039357494416205,105.81181991227126,heavy_rain,7,16,59,motorbike,4.1,27,27000.0,56000.0
R000232,9.7,46.0,2025-03-07 13:58:22.337967,13,4,3,20.993772156782025,105.773846127116,21.04466684929732,105.75353817635012,sunny,3,17,58,motorbike,4.3,7,97000.0,111000.0
R000233,3.2,18.0,2025-02-24 00:44:48.337967,0,0,2,21.079524313827733,105.75878942907339,20.98231376996588,105.78589277381454,rainy,2,19,49,motorbike,5.0,43,32000.0,39000.0
R000234,3.4,15.0,2025-03-10 07:37:01.337967,7,0,3,21.02717495786407,105.80579711452314,21.025390998584427,105.81478613950719,sunny,7,17,34,4_seater_car,5.0,10,68000.0,85000.0
R000235,1.4,6.0,2025-02-17 11:53:15.337967,11,0,2,21.057670710204746,105.7560491095183,21.022029125173265,105.76465208403387,rainy,3,12,17,motorbike,3.2,2,14000.0,17000.0
R000236,2.0,10.0,2025-02-24 18:23:14.337967,18,0,2,20.998792541561116,105.80762058988688,21.02616319350862,105.76834269545046,sunny,6,17,51,motorbike,4.2,38,20000.0,26000.0
R000237,3.3,17.0,2025-03-07 12:15:24.337967,12,4,3,20.9806610256846,105.80569628479279,20.983186117739557,105.84223521505403,sunny,3,13,17,7_seater_car,4.4,51,99000.0,94000.0
R000238,3.8,17.0,2025-02-11 11:15:59.337967,11,1,2,20.9838385858547,105.7683670717824,21.000263724218804,105.83031000022069,sunny,4,19,37,4_seater_car,4.1,4,76000.0,76000.0
R000239,6.4,31.0,2025-03-05 08:04:47.337967,8,2,3,21.026795862693344,105.76672565155637,20.993827350584905,105.7876157158898,sunny,8,30,55,motorbike,4.9,21,64000.0,78000.0
R000240,2.1,9.0,2025-03-04 00:49:00.337967,0,1,3,21.03678684513028,105.82955102447161,21.057524303254244,105.75397232031804,sunny,4,23,52,4_seater_car,3.6,23,42000.0,41000.0
R000241,5.6,28.0,2025-02-22 16:39:35.337967,16,5,2,21.04489189798005,105.75161126984504,21.03701885129406,105.76760492757856,rainy,4,14,46,4_seater_car,5.0,5,112000.0,152000.0
R000242,6.1,28.0,2025-02-28 09:26:55.337967,9,4,2,21.019996782708525,105.80938432722586,21.073167945258184,105.7745473954898,rainy,7,18,52,motorbike,5.0,11,61000.0,100000.0
R000243,6.3,30.0,2025-02-14 09:40:57.337967,9,4,2,20.988904505570513,105.80177386126745,21.035099832139927,105.79333984338474,rainy,6,21,58,motorbike,4.5,10,63000.0,102000.0
R000244,7.5,32.0,2025-02-26 09:27:44.337967,9,2,2,21.076898254524924,105.79216342819096,21.035714039781244,105.75589511853838,sunny,7,12,31,4_seater_car,4.4,19,150000.0,198000.0
R000245,2.5,14.0,2025-03-06 20:21:25.337967,20,3,3,20.984380321515047,105.80824421976995,21.07170599355063,105.83224443184909,sunny,5,21,33,4_seater_car,4.7,13,50000.0,50000.0
R000246,5.9,29.0,2025-02-13 18:42:45.337967,18,3,2,21.0363896011336,105.80014771491877,21.056454979660497,105.75019784038788,rainy,8,18,59,4_seater_car,4.4,22,118000.0,195000.0
R000247,10.8,58.0,2025-02-27 08:48:22.337967,8,3,2,21.01980695052862,105.7597532115335,21.02873243398312,105.8274141409812,sunny,8,18,56,4_seater_car,4.0,1,216000.0,309000.0
R000248,9.0,43.0,2025-02-11 02:41:49.337967,2,1,2,21.028135985824964,105.78012987172292,21.026613087238548,105.78527397987,heavy_rain,5,16,43,4_seater_car,4.6,6,180000.0,289000.0
R000249,11.5,63.0,2025-02-21 08:42:37.337967,8,4,2,20.9963689999869,105.82551326788754,20.999956378921294,105.83314036104343,heavy_rain,9,18,65,4_seater_car,4.8,1,230000.0,531000.0
R000250,5.1,21.0,2025-02-15 20:35:59.337967,20,5,2,20.98791791597211,105.84735046487228,20.991195319612785,105.82166671348497,sunny,4,26,69,7_seater_car,4.0,16,153000.0,163000.0
R000251,3.3,16.0,2025-03-05 19:07:37.337967,19,2,3,21.006313001158706,105.84709775470554,21.030796877786603,105.78061120170977,heavy_rain,8,16,40,4_seater_car,5.0,10,66000.0,134000.0
R000252,1.3,7.0,2025-03-06 09:23:21.337967,9,3,3,21.010996441478472,105.79348328203193,20.981464019436427,105.78498382793917,rainy,6,23,65,motorbike,5.0,68,13000.0,19000.0
R000253,2.4,10.0,2025-02-15 18:49:04.337967,18,5,2,20.99873566332442,105.84847022963172,21.01269063525045,105.76710576623108,rainy,7,18,46,4_seater_car,4.5,7,48000.0,76000.0
R000254,3.4,17.0,2025-03-11 09:31:31.337967,9,1,3,21.07743332802363,105.76065743889065,21.049813139332823,105.76021794989319,heavy_rain,10,19,24,4_seater_car,4.4,6,68000.0,139000.0
R000255,3.8,19.0,2025-03-05 20:56:03.337967,20,2,3,20.981104666701892,105.82766065261839,20.98429334088519,105.79184700157411,sunny,4,27,51,motorbike,4.2,8,38000.0,38000.0
